"model","length","year","price","url"
"40 ft 1996 Catalina 400","40","1996","173506","https://au.yachtworld.com/boats/1996/catalina-400-3517977/"
"42 ft 1997 Catalina 42","42","1997","174261","https://au.yachtworld.com/boats/1997/catalina-42-3639756/"
"50 ft 1994 Catalina 50","50","1994","179541","https://au.yachtworld.com/boats/1994/catalina-50-3164232/"
"39 ft 2001 Catalina 390","39","2001","179541","https://au.yachtworld.com/boats/2001/catalina-390-3643975/"
"41 ft 2002 Catalina 42 MkII","41","2002","180296","https://au.yachtworld.com/boats/2002/catalina-42-mkii-3519692/"
"42 ft 2000 Catalina 42 MkII","42","2000","180899","https://au.yachtworld.com/boats/2000/catalina-42-mkii-3545873/"
"39 ft 2007 Catalina 387","39","2007","180975","https://au.yachtworld.com/boats/2007/catalina-387-3197432/"
"38 ft 2004 Catalina 387","38","2004","182409","https://au.yachtworld.com/boats/2004/catalina-387-3527746/"
"39 ft 2002 Catalina 390","39","2002","183992","https://au.yachtworld.com/boats/2002/catalina-390-3592961/"
"40 ft 2001 Catalina 400","40","2001","184068","https://au.yachtworld.com/boats/2001/catalina-400-3518455/"
"42 ft 2001 Catalina 42 MkII","42","2001","188443","https://au.yachtworld.com/boats/2001/catalina-42-mkii-3543093/"
"44 ft 1990 Morgan Catalina Morgan 44","44","1990","188594","https://au.yachtworld.com/boats/1990/morgan-catalina-morgan-44-3616943/"
"40 ft 1999 Catalina 400","40","1999","188594","https://au.yachtworld.com/boats/1999/catalina-400-3554077/"
"42 ft 2002 Catalina Mk II","42","2002","190857","https://au.yachtworld.com/boats/2002/catalina-mk-ii-3617671/"
"42 ft 1997 Catalina 42 MkII","42","1997","192790","https://au.yachtworld.com/boats/1997/catalina-42-mkii-3536209/"
"42 ft 2001 Catalina 42 MkII","42","2001","195987","https://au.yachtworld.com/boats/2001/catalina-42-mkii-3564313/"
"38 ft 2004 Catalina 387","38","2004","200744","https://au.yachtworld.com/boats/2004/catalina-387-3538934/"
"38 ft 2004 Catalina 387 Sloop","38","2004","203530","https://au.yachtworld.com/boats/2004/catalina-387-sloop-3641794/"
"47 ft 1999 Catalina 470","47","1999","209716","https://au.yachtworld.com/boats/1999/catalina-470-3587771/"
"38 ft 2007 Catalina 387","38","2007","209716","https://au.yachtworld.com/boats/2007/catalina-387-3606548/"
"40 ft 2005 Catalina 400 MkII","40","2005","211074","https://au.yachtworld.com/boats/2005/catalina-400-mkii-3186584/"
"38 ft 2004 Catalina 387","38","2004","211074","https://au.yachtworld.com/boats/2004/catalina-387-3641047/"
"38 ft 2006 Catalina 387","38","2006","211218","https://au.yachtworld.com/boats/2006/catalina-387-3581417/"
"40 ft 2004 Catalina 400 MkII","40","2004","211225","https://au.yachtworld.com/boats/2004/catalina-400-mkii-3583590/"
"42 ft 2002 Catalina 42 MkII","42","2002","214243","https://au.yachtworld.com/boats/2002/catalina-42-mkii-3498470/"
"42 ft 2004 Catalina 42 MkII","42","2004","216632","https://au.yachtworld.com/boats/2004/catalina-42-mkii-3255413/"
"42 ft 1995 Catalina 42 MkII","42","1995","218769","https://au.yachtworld.com/boats/1995/catalina-42-mkii-3617455/"
"38 ft 2009 Catalina 387","38","2009","218769","https://au.yachtworld.com/boats/2009/catalina-387-3488769/"
"38 ft 2006 Catalina 387","38","2006","218769","https://au.yachtworld.com/boats/2006/catalina-387-3581552/"
"40 ft 2006 Catalina 400 MkII","40","2006","222541","https://au.yachtworld.com/boats/2006/catalina-400-mkii-3226239/"
"42 ft 2001 Catalina 42 MkII","42","2001","223295","https://au.yachtworld.com/boats/2001/catalina-42-mkii-3648540/"
"40 ft 2005 Catalina 400 MkII Twin Helm","40","2005","224804","https://au.yachtworld.com/boats/2005/catalina-400-mkii-twin-helm-3155170/"
"40 ft 2005 Catalina MK II","40","2005","224804","https://au.yachtworld.com/boats/2005/catalina-mk-ii-3248166/"
"42 ft 2003 Catalina 42 MkII","42","2003","226162","https://au.yachtworld.com/boats/2003/catalina-42-mkii-2883196/"
"38 ft 2009 Catalina 387","38","2009","229330","https://au.yachtworld.com/boats/2009/catalina-387-3652813/"
"40 ft 2004 Catalina 400 MkII","40","2004","231593","https://au.yachtworld.com/boats/2004/catalina-400-mkii-3539280/"
"40 ft 2006 Catalina 400 MkII","40","2006","232348","https://au.yachtworld.com/boats/2006/catalina-400-mkii-3524886/"
"40 ft 2004 Catalina 400 MkII","40","2004","233856","https://au.yachtworld.com/boats/2004/catalina-400-mkii-3507495/"
"40 ft 2003 Catalina 400 MkII","40","2003","238232","https://au.yachtworld.com/boats/2003/catalina-400-mkii-3541798/"
"42 ft 2004 Catalina 42 Mk II","42","2004","238420","https://au.yachtworld.com/boats/2004/catalina-42-mkii-3581546/"
"42 ft 2004 Catalina 42 MkII","42","2004","238420","https://au.yachtworld.com/boats/2004/catalina-42-mkii-3640431/"
"47 ft 2001 Catalina 470","47","2001","239891","https://au.yachtworld.com/boats/2001/catalina-470-3526018/"
"42 ft 2006 Catalina 42 MkII","42","2006","241249","https://au.yachtworld.com/boats/2006/catalina-42-mkii-3639712/"
"42 ft 2004 Catalina 42 MkII","42","2004","241249","https://au.yachtworld.com/boats/2004/catalina-42-mkii-3615523/"
"42 ft 2003 Catalina 42 MkII","42","2003","241249","https://au.yachtworld.com/boats/2003/catalina-42-mkii-3583005/"
"41 ft 2006 Catalina 42 MkII","41","2006","241249","https://au.yachtworld.com/boats/2006/catalina-42-mkii-3621326/"
"43 ft 2008 Catalina 42 MkII","43","2008","243026","https://au.yachtworld.com/boats/2008/catalina-42-mkii-3582764/"
"40 ft 2004 Catalina 400 MkII","40","2004","246681","https://au.yachtworld.com/boats/2004/catalina-400-mkii-2869460/"
"40 ft 2004 Catalina 400 MkII","40","2004","248793","https://au.yachtworld.com/boats/2004/catalina-400-mkii-3471800/"
"38 ft 2010 Catalina 375","38","2010","250855","https://au.yachtworld.com/boats/2010/catalina-375-3620230/"
"42 ft 2005 Catalina 42 MkII","42","2005","256337","https://au.yachtworld.com/boats/2005/catalina-42-mkii-3608384/"
"47 ft 1999 Catalina 470","47","1999","264031","https://au.yachtworld.com/boats/1999/catalina-470-3136406/"
"41 ft 2009 Catalina 42 MkII","41","2009","265120","https://au.yachtworld.com/boats/2009/catalina-42-mkii-3560422/"
"47 ft 2001 Catalina 470","47","2001","271575","https://au.yachtworld.com/boats/2001/catalina-470-3578302/"
"46 ft 2005 Catalina 440","46","2005","279043","https://au.yachtworld.com/boats/2005/catalina-440-3608226/"
"47 ft 2004 Catalina 470","47","2004","285585","https://au.yachtworld.com/boats/2004/catalina-470-3252707/"
"47 ft 2000 Catalina 470","47","2000","286326","https://au.yachtworld.com/boats/2000/catalina-470-3570716/"
"44 ft 2006 Catalina Morgan 44 DS","44","2006","300241","https://au.yachtworld.com/boats/2006/catalina-morgan-44-ds-3617391/"
"47 ft 2000 Catalina 470","47","2000","301599","https://au.yachtworld.com/boats/2000/catalina-470-3560212/"
"47 ft 2001 Catalina 470","47","2001","309294","https://au.yachtworld.com/boats/2001/catalina-470-3583911/"
"44 ft 2006 Catalina Morgan 440","44","2006","315329","https://au.yachtworld.com/boats/2006/catalina-morgan-440-3594877/"
"44 ft 2008 Catalina 440","44","2008","315329","https://au.yachtworld.com/boats/2008/catalina-440-3336114/"
"44 ft 2005 Catalina Morgan 440","44","2005","316687","https://au.yachtworld.com/boats/2005/catalina-morgan-440-3573075/"
"44 ft 2006 Catalina 440","44","2006","331774","https://au.yachtworld.com/boats/2006/catalina-440-3589385/"
"44 ft 2006 Catalina 440","44","2006","331774","https://au.yachtworld.com/boats/2006/catalina-440-3588795/"
"44 ft 2005 Catalina 440 Morgan DS","44","2005","331774","https://au.yachtworld.com/boats/2005/catalina-440-morgan-ds-3571295/"
"46 ft 2006 Catalina Morgan 440 DS Sloop","46","2006","339469","https://au.yachtworld.com/boats/2006/catalina-morgan-440-ds-sloop-3599351/"
"40 ft 2010 Catalina 400 MkII","40","2010","344750","https://au.yachtworld.com/boats/2010/catalina-400-mkii-3650141/"
"47 ft 2000 Catalina 470","47","2000","345504","https://au.yachtworld.com/boats/2000/catalina-470-3641971/"
"44 ft 2010 Catalina 445","44","2010","345504","https://au.yachtworld.com/boats/2010/catalina-445-3550677/"
"44 ft 2006 Catalina Morgan 440","44","2006","361346","https://au.yachtworld.com/boats/2006/catalina-morgan-440-3599763/"
"47 ft 2006 Catalina 470","47","2006","371495","https://au.yachtworld.com/boats/2006/catalina-470-3530122/"
"47 ft 2001 Catalina 470","47","2001","375679","https://au.yachtworld.com/boats/2001/catalina-470-3561873/"
"44 ft 2010 Catalina 445","44","2010","376433","https://au.yachtworld.com/boats/2010/catalina-445-3045607/"
"44 ft 2010 Catalina 445","44","2010","405854","https://au.yachtworld.com/boats/2010/catalina-445-3616802/"
"47 ft 2009 Catalina 470","47","2009","413398","https://au.yachtworld.com/boats/2009/catalina-470-3578407/"
"44 ft 2010 Catalina 445","44","2010","414906","https://au.yachtworld.com/boats/2010/catalina-445-3576845/"
"47 ft 2008 Catalina 470 #164","47","2008","420941","https://au.yachtworld.com/boats/2008/catalina-470-164-3120752/"
"44 ft 2010 Catalina 445","44","2010","436029","https://au.yachtworld.com/boats/2010/catalina-445-3593560/"
"47 ft 2008 Catalina 470","47","2008","437387","https://au.yachtworld.com/boats/2008/catalina-470-3655113/"
"44 ft 2010 Catalina 445","44","2010","445081","https://au.yachtworld.com/boats/2010/catalina-445-3568555/"
