"model","length","year","price","url"
"47 ft 2002 Beneteau Oceanis 473 Clipper / Owners","47","2002","111285","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-clipper-owners--3615719/"
"39 ft 2007 Beneteau CYCLADES 39.3 / VAT PAID","39","2007","112103","https://au.yachtworld.com/boats/2007/beneteau-cyclades-39-3-vat-paid-3160388/"
"46 ft 1998 Beneteau Oceanis 461","46","1998","112921","https://au.yachtworld.com/boats/1998/beneteau-oceanis-461-1317555/"
"45 ft 1998 Beneteau Oceanis 461","45","1998","112921","https://au.yachtworld.com/boats/1998/beneteau-oceanis-461-2726142/"
"40 ft 2002 Beneteau First 40.7","40","2002","112921","https://au.yachtworld.com/boats/2002/beneteau-first-40-7-3227760/"
"39 ft 2006 Beneteau Cyclades 39","39","2006","112921","https://au.yachtworld.com/boats/2006/beneteau-cyclades-39-3218638/"
"39 ft 2001 Beneteau Oceanis 393","39","2001","112921","https://au.yachtworld.com/boats/2001/beneteau-oceanis-clipper-393-3552512/"
"39 ft 2004 Beneteau Oceanis 393 / Private / VAT PAID","39","2004","112921","https://au.yachtworld.com/boats/2004/beneteau-oceanis-393-private-vat-paid-3562347/"
"38 ft 2002 Beneteau Oceanis Clipper 393","38","2002","112921","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-393-3585713/"
"39 ft 2005 Beneteau 393","39","2005","112936","https://au.yachtworld.com/boats/2005/beneteau-393-3592247/"
"44 ft 1995 Beneteau 440","44","1995","113005","https://au.yachtworld.com/boats/1995/beneteau-440-3118469/"
"40 ft 1993 Beneteau Oceanis 400","40","1993","113005","https://au.yachtworld.com/boats/1993/beneteau-oceanis-400-3641161/"
"38 ft 2000 Beneteau Oceanis 381","38","2000","113005","https://au.yachtworld.com/boats/2000/beneteau-381-3649687/"
"44 ft 2005 Beneteau Cyclades 43.3","44","2005","113156","https://au.yachtworld.com/boats/2005/beneteau-cyclades-43-3-3653412/"
"40 ft 1994 Beneteau Oceanis 400","40","1994","113156","https://au.yachtworld.com/boats/1994/beneteau-oceanis-400-3239135/"
"40 ft 2009 Beneteau Oceanis 40","40","2009","112623","https://au.yachtworld.com/boats/2009/beneteau-oceanis-40-3067781/"
"45 ft 1999 Beneteau Oceanis 461 Clipper","45","1999","113740","https://au.yachtworld.com/boats/1999/beneteau-oceanis-461-3555332/"
"40 ft 2003 Beneteau Oceanis Clipper 411","40","2003","113740","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-411-3620854/"
"39 ft 2001 Beneteau Oceanis 393","39","2001","113740","https://au.yachtworld.com/boats/2001/beneteau-oceanis-clipper-393-3586265/"
"39 ft 2002 Beneteau Oceanis Clipper 393","39","2002","113740","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-393-3649929/"
"38 ft 2003 Beneteau 393","38","2003","113740","https://au.yachtworld.com/boats/2003/beneteau-393-3609002/"
"41 ft 1994 Beneteau First 42S7","41","1994","114550","https://au.yachtworld.com/boats/1994/beneteau-first-42s7-3469845/"
"46 ft 1992 Beneteau 45F5","46","1992","114558","https://au.yachtworld.com/boats/1992/beneteau-first-45f5-3161487/"
"42 ft 2006 Beneteau Cyclades 43.3","42","2006","114558","https://au.yachtworld.com/boats/2006/beneteau-cyclades-43-3-3618315/"
"40 ft 2000 Beneteau Oceanis 411","40","2000","114558","https://au.yachtworld.com/boats/2000/beneteau-oceanis-411-3587357/"
"40 ft 2001 Beneteau Oceanis Clipper 411","40","2001","114558","https://au.yachtworld.com/boats/2001/beneteau-oceanis-clipper-411-3651244/"
"39 ft 2007 Beneteau First 40.7","39","2007","114558","https://au.yachtworld.com/boats/2007/beneteau-first-40-7-3648176/"
"39 ft 2002 Beneteau Oceanis Clipper 393","39","2002","114558","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-393-3336004/"
"39 ft 2009 Beneteau Cyclades 393","39","2009","114558","https://au.yachtworld.com/boats/2009/beneteau-cyclades-39-3566231/"
"38 ft 2006 Beneteau Oceanis 393","38","2006","114558","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-393-3486584/"
"41 ft 1990 Beneteau First 41","41","1990","115374","https://au.yachtworld.com/boats/1990/beneteau-first-41-3125593/"
"43 ft 1990 Beneteau Oceanis 430","43","1990","116174","https://au.yachtworld.com/boats/1990/beneteau-oceanis-430-3215805/"
"39 ft 1999 Beneteau 40CC","39","1999","116174","https://au.yachtworld.com/boats/1999/beneteau-40cc-3612765/"
"44 ft 1998 Beneteau Oceanis 461","44","1998","116194","https://au.yachtworld.com/boats/1998/beneteau-oceanis-461-3511513/"
"38 ft 2003 Beneteau 393","38","2003","117232","https://au.yachtworld.com/boats/2003/beneteau-393-3608554/"
"38 ft 2000 Beneteau 381","38","2000","117683","https://au.yachtworld.com/boats/2000/beneteau-381-2899202/"
"39 ft 2001 Beneteau Oceanis 393","39","2001","117831","https://au.yachtworld.com/boats/2001/beneteau-oceanis-clipper-393-3177859/"
"38 ft 2005 Beneteau CYCLADES 39.3","38","2005","117831","https://au.yachtworld.com/boats/2005/beneteau-cyclades-39-3609038/"
"38 ft 2008 Beneteau Cyclades 39","38","2008","117831","https://au.yachtworld.com/boats/2008/beneteau-cyclades-39-3598094/"
"42 ft 2004 Beneteau Oceanis 423 Clipper","42","2004","114025","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-423-3579789/"
