"model","length","year","price","url"
"46 ft 2008 Hanse 461","46","2008","253664","https://au.yachtworld.com/boats/2008/hanse-461-3507607/"
"46 ft 2007 Hanse 470e","46","2007","260210","https://au.yachtworld.com/boats/2007/hanse-470e-3246015/"
"46 ft 2007 Hanse 470e","46","2007","261028","https://au.yachtworld.com/boats/2007/hanse-470e-3555098/"
"53 ft 2006 Hanse 531","53","2006","261847","https://au.yachtworld.com/boats/2006/hanse-531-3598547/"
"46 ft 2006 Hanse Hanse 461","46","2006","261847","https://au.yachtworld.com/boats/2006/hanse-hanse-461-3601215/"
"46 ft 2008 Hanse 470 e","46","2008","265120","https://au.yachtworld.com/boats/2008/hanse-470-e-3197747/"
"52 ft 2005 Hanse 531","52","2005","270029","https://au.yachtworld.com/boats/2005/hanse-531-3530264/"
"43 ft 2009 Hanse 430e","43","2009","270066","https://au.yachtworld.com/boats/2009/hanse-430e-3589358/"
"43 ft 2008 Hanse 430 e","43","2008","281485","https://au.yachtworld.com/boats/2008/hanse-430-e-3248646/"
"46 ft 2010 Hanse 470","46","2010","286395","https://au.yachtworld.com/boats/2010/hanse-470-3642843/"
"53 ft 2005 Hanse 531","53","2005","294578","https://au.yachtworld.com/boats/2005/hanse-531-3565182/"
"46 ft 2007 Hanse 470e","46","2007","294578","https://au.yachtworld.com/boats/2007/hanse-470e-3489997/"
"46 ft 2007 Hanse 470e","46","2007","294578","https://au.yachtworld.com/boats/2007/hanse-470e-3596875/"
"52 ft 2004 Hanse 531","52","2004","301124","https://au.yachtworld.com/boats/2004/hanse-531-3604443/"
"47 ft 2010 Hanse 470e / 470 e / VAT paid / private","47","2010","302760","https://au.yachtworld.com/boats/2010/hanse-470e-470-e-vat-paid-private-3548870/"
"46 ft 2009 Hanse 470e","46","2009","302760","https://au.yachtworld.com/boats/2009/hanse-470e-3617260/"
"46 ft 2008 Hanse 470e","46","2008","306033","https://au.yachtworld.com/boats/2008/hanse-470e-2906874/"
"52 ft 2005 Hanse 531 (VAT Paid, 3 cabins)","52","2005","308488","https://au.yachtworld.com/boats/2005/hanse-531-vat-paid-3-cabins--3517537/"
"52 ft 2007 Hanse 540 E","52","2007","310943","https://au.yachtworld.com/boats/2007/hanse-540-e-3567413/"
"52 ft 2007 Hanse 540","52","2007","319126","https://au.yachtworld.com/boats/2007/hanse-540-3610129/"
"52 ft 2007 Hanse 540 Epoxy","52","2007","319126","https://au.yachtworld.com/boats/2007/hanse-540-epoxy-3616629/"
"52 ft 2008 Hanse 540e","52","2008","324035","https://au.yachtworld.com/boats/2008/hanse-540e-3614729/"
"46 ft 2010 Hanse 470","46","2010","325672","https://au.yachtworld.com/boats/2010/hanse-470-3149819/"
"52 ft 2008 Hanse 540","52","2008","327308","https://au.yachtworld.com/boats/2008/hanse-540-2931974/"
"47 ft 2008 Hanse 470e","47","2008","330416","https://au.yachtworld.com/boats/2008/hanse-470e-3540981/"
"52 ft 2008 Hanse 540e","52","2008","335491","https://au.yachtworld.com/boats/2008/hanse-540e-2899992/"
"54 ft 2008 Hanse 540e","54","2008","342856","https://au.yachtworld.com/boats/2008/hanse-540e-3617820/"
"52 ft 2008 Hanse 540","52","2008","343674","https://au.yachtworld.com/boats/2008/hanse-540-3643238/"
"46 ft 2010 Hanse 470","46","2010","343674","https://au.yachtworld.com/boats/2010/hanse-470-3488570/"
"52 ft 2008 Hanse 540","52","2008","356188","https://au.yachtworld.com/boats/2008/hanse-540-3478331/"
"52 ft 2006 Hanse 540e","52","2006","360039","https://au.yachtworld.com/boats/2006/hanse-540e-3514505/"
"52 ft 2007 Hanse 540","52","2007","360039","https://au.yachtworld.com/boats/2007/hanse-540-3156592/"
"52 ft 2008 Hanse 540e","52","2008","360039","https://au.yachtworld.com/boats/2008/hanse-540e-3472856/"
"52 ft 2008 Hanse 540e","52","2008","360039","https://au.yachtworld.com/boats/2008/hanse-540e-2927512/"
"47 ft 2009 Hanse 470e","47","2009","375312","https://au.yachtworld.com/boats/2009/hanse-470e-3605199/"
"52 ft 2008 Hanse 540e","52","2008","391079","https://au.yachtworld.com/boats/2008/hanse-540e-3254470/"
"52 ft 2007 Hanse 540","52","2007","392770","https://au.yachtworld.com/boats/2007/hanse-540-3554227/"
"52 ft 2008 Hanse 540e","52","2008","400953","https://au.yachtworld.com/boats/2008/hanse-540e-3128840/"
"52 ft 2008 Hanse 540e","52","2008","409135","https://au.yachtworld.com/boats/2008/hanse-540e-2914224/"
"52 ft 2008 Hanse 540e","52","2008","409135","https://au.yachtworld.com/boats/2008/hanse-540e-3150717/"
"52 ft 2008 Hanse 540e","52","2008","423864","https://au.yachtworld.com/boats/2008/hanse-540e-3218202/"
"52 ft 2008 Hanse 540e","52","2008","423864","https://au.yachtworld.com/boats/2008/hanse-540e-3463943/"
"52 ft 2005 Hanse 531","52","2005","449885","https://au.yachtworld.com/boats/2005/hanse-531-3033422/"
"52 ft 2005 Hanse 531","52","2005","450049","https://au.yachtworld.com/boats/2005/hanse-531-2892874/"
"53 ft 2010 Hanse 545","53","2010","487689","https://au.yachtworld.com/boats/2010/hanse-545-3640559/"
