"model","length","year","price","url"
"39 ft 2004 Grand Soleil 40","39","2004","162018","https://au.yachtworld.com/boats/2004/grand-soleil-40-3549754/"
"39 ft 2003 Grand Soleil 40","39","2003","162836","https://au.yachtworld.com/boats/2003/grand-soleil-40-3609062/"
"39 ft 2001 Grand Soleil 40","39","2001","163654","https://au.yachtworld.com/boats/2001/grand-soleil-40-3010623/"
"44 ft 1995 Grand Soleil 45","44","1995","166217","https://au.yachtworld.com/boats/1995/grand-soleil-45-3482979/"
"44 ft 1990 Grand Soleil Grand Soleil 45","44","1990","171837","https://au.yachtworld.com/boats/1990/grand-soleil-grand-soleil-45-3508249/"
"38 ft 2009 Grand Soleil 37","38","2009","171837","https://au.yachtworld.com/boats/2009/grand-soleil-37-3192942/"
"40 ft 2005 Grand Soleil 40","40","2005","172083","https://au.yachtworld.com/boats/2005/grand-soleil-40-3544343/"
"44 ft 2003 Grand Soleil 44","44","2003","175896","https://au.yachtworld.com/boats/2003/grand-soleil-44-3540578/"
"46 ft 2000 Grand Soleil 46.3 / Private","46","2000","176747","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-private-2936514/"
"47 ft 1998 Custom GRAND SOLEIL 46.3","47","1998","178383","https://au.yachtworld.com/boats/1998/custom-grand-soleil-46-3-3618898/"
"38 ft 2010 Grand Soleil 37","38","2010","178383","https://au.yachtworld.com/boats/2010/grand-soleil-37-3096073/"
"38 ft 2010 Grand Soleil 37","38","2010","178383","https://au.yachtworld.com/boats/2010/grand-soleil-37-3038554/"
"42 ft 2002 Grand Soleil 44","42","2002","179938","https://au.yachtworld.com/boats/2002/grand-soleil-44-3650703/"
"42 ft 2002 Grand Soleil 44","42","2002","179938","https://au.yachtworld.com/boats/2002/grand-soleil-44-3246478/"
"57 ft 2003 Grand Soleil 56 Race","57","2003","180020","https://au.yachtworld.com/boats/2003/grand-soleil-56-race-3594627/"
"57 ft 2003 Grand Soleil 56 Race","57","2003","180020","https://au.yachtworld.com/boats/2003/grand-soleil-56-race-3162342/"
"40 ft 2003 Grand Soleil 42 R","40","2003","180020","https://au.yachtworld.com/boats/2003/grand-soleil-42-r-3575731/"
"40 ft 2003 Grand Soleil 42 RACE","40","2003","180020","https://au.yachtworld.com/boats/2003/grand-soleil-42-race-3534861/"
"38 ft 2010 Grand Soleil 37","38","2010","180020","https://au.yachtworld.com/boats/2010/grand-soleil-37-3481030/"
"38 ft 2007 Grand Soleil 37","38","2007","180020","https://au.yachtworld.com/boats/2007/grand-soleil-37-2558933/"
"47 ft 1998 Grand Soleil 46.3","47","1998","188202","https://au.yachtworld.com/boats/1998/grand-soleil-46-3-3228835/"
"45 ft 2000 Grand Soleil 46.3","45","2000","188202","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3511391/"
"45 ft 2006 Grand Soleil 45","45","2006","188202","https://au.yachtworld.com/boats/2006/grand-soleil-45-3052206/"
"45 ft 2004 Grand Soleil 45","45","2004","188202","https://au.yachtworld.com/boats/2004/grand-soleil-45-2186368/"
"43 ft 2001 Grand Soleil 43","43","2001","188202","https://au.yachtworld.com/boats/2001/grand-soleil-43-3226770/"
"43 ft 2001 Grand Soleil 43","43","2001","188202","https://au.yachtworld.com/boats/2001/grand-soleil-43-3200965/"
"41 ft 2008 Grand Soleil 40","41","2008","188202","https://au.yachtworld.com/boats/2008/grand-soleil-40-3643780/"
"39 ft 2005 Grand Soleil 40","39","2005","188202","https://au.yachtworld.com/boats/2005/grand-soleil-40-3621606/"
"46 ft 2002 Grand Soleil 46.3","46","2002","188594","https://au.yachtworld.com/boats/2002/grand-soleil-46-3-3614209/"
"46 ft 2000 Grand Soleil 46.3","46","2000","194629","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3530392/"
"42 ft 2002 Pardo GRAND SOLEIL 43 JJ","42","2002","194748","https://au.yachtworld.com/boats/2002/pardo-grand-soleil-43-jj-3652006/"
"49 ft 1994 Pardo Grand Soleil 50","49","1994","196385","https://au.yachtworld.com/boats/1994/pardo-grand-soleil-50-3610863/"
"48 ft 1995 Grand Soleil Grand Soleil 50","48","1995","196385","https://au.yachtworld.com/boats/1995/grand-soleil-grand-soleil-50-3464378/"
"53 ft 1991 Grand Soleil 52","53","1991","204568","https://au.yachtworld.com/boats/1991/grand-soleil-52-3525763/"
"45 ft 1990 Grand Soleil 45","45","1990","204568","https://au.yachtworld.com/boats/1990/grand-soleil-45-3535909/"
"43 ft 2004 Grand Soleil 43","43","2004","204568","https://au.yachtworld.com/boats/2004/grand-soleil-43-3615088/"
"43 ft 2001 Grand Soleil 43 J&J","43","2001","204568","https://au.yachtworld.com/boats/2001/grand-soleil-43-j-j-3596862/"
"39 ft 2008 Grand Soleil GRAND SOLEIL 40","39","2008","204568","https://au.yachtworld.com/boats/2008/grand-soleil-grand-soleil-40-3490450/"
"47 ft 2004 Grand Soleil 46.3","47","2004","209477","https://au.yachtworld.com/boats/2004/grand-soleil-46-3-3466083/"
"47 ft 2000 Grand Soleil 46.3","47","2000","211114","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3557920/"
"45 ft 2005 Grand Soleil 45","45","2005","211114","https://au.yachtworld.com/boats/2005/grand-soleil-45-3121127/"
"45 ft 2006 Grand Soleil 45","45","2006","211114","https://au.yachtworld.com/boats/2006/grand-soleil-45-3525784/"
"47 ft 2000 Grand Soleil 46.3","47","2000","212448","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3616224/"
"43 ft 2006 Grand Soleil Grand Soleil 43 B&C","43","2006","220063","https://au.yachtworld.com/boats/2006/grand-soleil-grand-soleil-43-b-c-3236730/"
"40 ft 2002 Grand Soleil 40R","40","2002","220933","https://au.yachtworld.com/boats/2002/grand-soleil-40r-3604287/"
"46 ft 2000 Grand Soleil 46.3","46","2000","224882","https://au.yachtworld.com/boats/2000/grand-soleil-46-3-3642802/"
"40 ft 2007 Grand Soleil 40","40","2007","226162","https://au.yachtworld.com/boats/2007/grand-soleil-40-3552544/"
"43 ft 2004 Grand Soleil 43","43","2004","234561","https://au.yachtworld.com/boats/2004/grand-soleil-43-3604255/"
"43 ft 2007 Grand Soleil Gran Soleil 43 BC","43","2007","237299","https://au.yachtworld.com/boats/2007/grand-soleil-gran-soleil-43-bc-3651598/"
"43 ft 2007 Grand Soleil Grand Soleil 43 BeC - Botin e Carkeek","43","2007","234632","https://au.yachtworld.com/boats/2007/grand-soleil-grand-soleil-43-bec-botin-e-carkeek-3471156/"
"45 ft 2006 Grand Soleil 45","45","2006","242208","https://au.yachtworld.com/boats/2006/grand-soleil-45-3537068/"
"45 ft 2005 Grand Soleil 45","45","2005","243845","https://au.yachtworld.com/boats/2005/grand-soleil-45-3600194/"
"46 ft 2001 Grand Soleil 46.3 Race","46","2001","244663","https://au.yachtworld.com/boats/2001/grand-soleil-46-3-race-3474918/"
"47 ft 2007 Grand Soleil 46","47","2007","245481","https://au.yachtworld.com/boats/2007/grand-soleil-46-3601707/"
"43 ft 2005 Grand Soleil 43","43","2005","245481","https://au.yachtworld.com/boats/2005/grand-soleil-43-2300588/"
"45 ft 2004 Grand Soleil 45","45","2004","260210","https://au.yachtworld.com/boats/2004/grand-soleil-45-3560988/"
"45 ft 2007 Grand Soleil Grand Soleil 45","45","2007","260210","https://au.yachtworld.com/boats/2007/grand-soleil-grand-soleil-45-3170311/"
"48 ft 2009 Grand Soleil 46 Jezequel","48","2009","261847","https://au.yachtworld.com/boats/2009/grand-soleil-46-jezequel-3210415/"
"45 ft 2007 Grand Soleil 45","45","2007","261847","https://au.yachtworld.com/boats/2007/grand-soleil-45-3610486/"
"44 ft 2004 Grand Soleil 45","44","2004","263483","https://au.yachtworld.com/boats/2004/grand-soleil-45-3483387/"
"46 ft 2004 Grand Soleil 45 Race","46","2004","270029","https://au.yachtworld.com/boats/2004/grand-soleil-45-race-3568492/"
"45 ft 2006 Grand Soleil Grand Soleil 45","45","2006","270029","https://au.yachtworld.com/boats/2006/grand-soleil-grand-soleil-45-3592291/"
"45 ft 2004 Grand Soleil 45 carbon mast","45","2004","270029","https://au.yachtworld.com/boats/2004/grand-soleil-45-carbon-mast-2495719/"
"45 ft 2004 Grand Soleil 45 Race","45","2004","270029","https://au.yachtworld.com/boats/2004/grand-soleil-45-race-2606718/"
"50 ft 2005 Grand Soleil 50","50","2005","276576","https://au.yachtworld.com/boats/2005/grand-soleil-50-3653552/"
"49 ft 2005 Grand Soleil 50","49","2005","276576","https://au.yachtworld.com/boats/2005/grand-soleil-50-3654283/"
"45 ft 2008 Grand Soleil 45","45","2008","286395","https://au.yachtworld.com/boats/2008/grand-soleil-45-3591445/"
"44 ft 2006 Grand Soleil Grand Soleil 45","44","2006","286395","https://au.yachtworld.com/boats/2006/grand-soleil-grand-soleil-45-3596353/"
"43 ft 2010 Grand Soleil 43","43","2010","293226","https://au.yachtworld.com/boats/2010/grand-soleil-43-3615742/"
"47 ft 2009 Grand Soleil 48 Ocean Cruiser","47","2009","294578","https://au.yachtworld.com/boats/2009/grand-soleil-48-ocean-cruiser-3220667/"
"44 ft 2007 Grand Soleil 45","44","2007","310943","https://au.yachtworld.com/boats/2007/grand-soleil-45-3169147/"
"58 ft 2007 Grand Soleil 50","58","2007","315853","https://au.yachtworld.com/boats/2007/grand-soleil-50-3644068/"
"48 ft 2008 Grand Soleil 50","48","2008","311699","https://au.yachtworld.com/boats/2008/grand-soleil-50-3255355/"
"45 ft 2006 Grand Soleil 45","45","2006","318307","https://au.yachtworld.com/boats/2006/grand-soleil-45-3617632/"
"50 ft 2004 Grand Soleil 50","50","2004","319126","https://au.yachtworld.com/boats/2004/grand-soleil-50-2903500/"
"45 ft 2007 Grand Soleil 45","45","2007","343995","https://au.yachtworld.com/boats/2007/grand-soleil-45-3007899/"
"48 ft 2009 Grand Soleil 50","48","2009","352758","https://au.yachtworld.com/boats/2009/grand-soleil-50-3614678/"
"50 ft 2004 Grand Soleil 50","50","2004","360039","https://au.yachtworld.com/boats/2004/grand-soleil-50-3537511/"
"48 ft 2007 Grand Soleil 50","48","2007","360039","https://au.yachtworld.com/boats/2007/grand-soleil-50-3651222/"
"50 ft 2004 Grand Soleil Grand Soleil 50","50","2004","368222","https://au.yachtworld.com/boats/2004/grand-soleil-grand-soleil-50-3042013/"
"48 ft 2007 Grand Soleil 50","48","2007","376405","https://au.yachtworld.com/boats/2007/grand-soleil-50-3572155/"
"47 ft 2007 Grand Soleil 50","47","2007","379678","https://au.yachtworld.com/boats/2007/grand-soleil-50-3234629/"
"50 ft 2005 Grand Soleil 50","50","2005","387970","https://au.yachtworld.com/boats/2005/grand-soleil-50-3155569/"
"48 ft 2005 Grand Soleil 50","48","2005","391001","https://au.yachtworld.com/boats/2005/grand-soleil-50-3158952/"
"43 ft 2009 Grand Soleil 43 OT","43","2009","392770","https://au.yachtworld.com/boats/2009/grand-soleil-43-ot-3649299/"
"42 ft 2009 Grand Soleil 43","42","2009","392770","https://au.yachtworld.com/boats/2009/grand-soleil-43-3647906/"
"51 ft 2006 Grand Soleil 50","51","2006","400876","https://au.yachtworld.com/boats/2006/grand-soleil-50-3528984/"
"50 ft 2007 Grand Soleil 50","50","2007","407499","https://au.yachtworld.com/boats/2007/grand-soleil-50-3217184/"
"50 ft 2004 Grand Soleil 50","50","2004","409135","https://au.yachtworld.com/boats/2004/grand-soleil-50-3220480/"
"48 ft 2007 Grand Soleil 50","48","2007","409135","https://au.yachtworld.com/boats/2007/grand-soleil-50-3647085/"
"50 ft 2005 Grand Soleil 50","50","2005","420431","https://au.yachtworld.com/boats/2005/grand-soleil-50-3544728/"
"55 ft 2008 Grand Soleil Grand Soleil 56","55","2008","425501","https://au.yachtworld.com/boats/2008/grand-soleil-grand-soleil-56-3546897/"
"50 ft 2008 Grand Soleil 50","50","2008","429994","https://au.yachtworld.com/boats/2008/grand-soleil-50-3550586/"
"53 ft 2007 Grand Soleil 54","53","2007","471324","https://au.yachtworld.com/boats/2007/grand-soleil-54-3477231/"
"53 ft 2008 Grand Soleil 54","53","2008","472961","https://au.yachtworld.com/boats/2008/grand-soleil-54-3572043/"
"53 ft 2008 Grand Soleil 54","53","2008","474597","https://au.yachtworld.com/boats/2008/grand-soleil-54-3477155/"
"55 ft 2003 Grand Soleil 56","55","2003","487689","https://au.yachtworld.com/boats/2003/grand-soleil-56-3545534/"
"55 ft 2004 Grand Soleil Grand Soleil 56","55","2004","490963","https://au.yachtworld.com/boats/2004/grand-soleil-grand-soleil-56-2861959/"
"55 ft 2008 Grand Soleil 56","55","2008","505691","https://au.yachtworld.com/boats/2008/grand-soleil-56-3511666/"
"53 ft 2008 Grand Soleil Grand Soleil 54","53","2008","507328","https://au.yachtworld.com/boats/2008/grand-soleil-grand-soleil-54-3571173/"
"55 ft 2008 Grand Soleil 56","55","2008","518205","https://au.yachtworld.com/boats/2008/grand-soleil-56-3580682/"
"53 ft 2009 Grand Soleil Grand Soleil 54","53","2009","523693","https://au.yachtworld.com/boats/2009/grand-soleil-grand-soleil-54-3509107/"
"54 ft 2007 Grand Soleil 54","54","2007","630069","https://au.yachtworld.com/boats/2007/grand-soleil-54-3156216/"
"53 ft 2007 Grand Soleil 54","53","2007","630069","https://au.yachtworld.com/boats/2007/grand-soleil-54-3219788/"
"55 ft 2007 Grand Soleil 56","55","2007","638251","https://au.yachtworld.com/boats/2007/grand-soleil-56-3607237/"
"55 ft 2007 Grand Soleil Grand Soleil 56","55","2007","638251","https://au.yachtworld.com/boats/2007/grand-soleil-grand-soleil-56-3612123/"
"55 ft 2005 Grand Soleil 56","55","2005","2","https://au.yachtworld.com/boats/2005/grand-soleil-56-3643468/"
"55 ft 2005 Grand Soleil 56","55","2005","2","https://au.yachtworld.com/boats/2005/grand-soleil-56-3510006/"
