"model","length","year","price","url"
"42 ft 2005 Island Packet 420","42","2005","300241","https://au.yachtworld.com/boats/2005/island-packet-420-3521189/"
"40 ft 1998 Island Packet 40","40","1998","300241","https://au.yachtworld.com/boats/1998/island-packet-40-3574456/"
"38 ft 2002 Island Packet 380","38","2002","300241","https://au.yachtworld.com/boats/2002/island-packet-380-3598021/"
"38 ft 2003 Island Packet 380","38","2003","301599","https://au.yachtworld.com/boats/2003/island-packet-380-3133360/"
"41 ft 2007 Island Packet SP Cruiser","41","2007","310913","https://au.yachtworld.com/boats/2007/island-packet-sp-cruiser-3105416/"
"44 ft 2000 Island Packet 420","44","2000","310923","https://au.yachtworld.com/boats/2000/island-packet-420-3591486/"
"44 ft 2004 Island Packet 420","44","2004","310943","https://au.yachtworld.com/boats/2004/island-packet-420-3509158/"
"42 ft 2004 Island Packet 420","42","2004","310943","https://au.yachtworld.com/boats/2004/island-packet-420-3580777/"
"42 ft 2001 Island Packet 420","42","2001","314575","https://au.yachtworld.com/boats/2001/island-packet-420-3200098/"
"38 ft 2001 Island Packet 380","38","2001","316611","https://au.yachtworld.com/boats/2001/island-packet-380-3182927/"
"39 ft 2001 Island Packet 38","39","2001","327308","https://au.yachtworld.com/boats/2001/island-packet-38-2986604/"
"45 ft 2000 Island Packet 45","45","2000","330478","https://au.yachtworld.com/boats/2000/island-packet-45-3594225/"
"45 ft 2000 Island Packet 45","45","2000","330478","https://au.yachtworld.com/boats/2000/island-packet-45-3644079/"
"44 ft 2003 Island Packet 420","44","2003","339469","https://au.yachtworld.com/boats/2003/island-packet-420-3164369/"
"42 ft 2005 Island Packet 420","42","2005","350000","https://au.yachtworld.com/boats/2005/island-packet-420-3647829/"
"42 ft 2001 Island Packet 420 Cutter","42","2001","353048","https://au.yachtworld.com/boats/2001/island-packet-420-cutter-3113667/"
"42 ft 2001 Island Packet 420","42","2001","354556","https://au.yachtworld.com/boats/2001/island-packet-420-3601190/"
"44 ft 2002 Island Packet 420","44","2002","360039","https://au.yachtworld.com/boats/2002/island-packet-420-3572555/"
"42 ft 2001 Island Packet 420","42","2001","360591","https://au.yachtworld.com/boats/2001/island-packet-420-3551662/"
"42 ft 2002 Island Packet 420","42","2002","369644","https://au.yachtworld.com/boats/2002/island-packet-420-3592177/"
"46 ft 2005 Island Packet 445","46","2005","381321","https://au.yachtworld.com/boats/2005/island-packet-445-3494388/"
"44 ft 2006 Island Packet 440","44","2006","390766","https://au.yachtworld.com/boats/2006/island-packet-440-3203289/"
"41 ft 2009 Island Packet SP Cruiser","41","2009","383590","https://au.yachtworld.com/boats/2009/island-packet-sp-cruiser-3615154/"
"42 ft 2002 Island Packet 420","42","2002","399065","https://au.yachtworld.com/boats/2002/island-packet-420-3545912/"
"41 ft 2007 Island Packet SP Cruiser","41","2007","399819","https://au.yachtworld.com/boats/2007/island-packet-sp-cruiser-3473361/"
"45 ft 2006 Island Packet 440","45","2006","409135","https://au.yachtworld.com/boats/2006/island-packet-440-3498485/"
"42 ft 2001 Island Packet 420","42","2001","414756","https://au.yachtworld.com/boats/2001/island-packet-420-3602662/"
"41 ft 2006 Island Packet SP Cruiser","41","2006","414756","https://au.yachtworld.com/boats/2006/island-packet-sp-cruiser-3525489/"
"45 ft 2006 Island Packet 445","45","2006","420431","https://au.yachtworld.com/boats/2006/island-packet-445-3531098/"
"45 ft 2007 Island Packet 445","45","2007","436029","https://au.yachtworld.com/boats/2007/island-packet-445-3619938/"
